f_property_type,f_room_type,f_room_type2,f_neighbourhood_cleansed,n_accommodates,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_beds,n_days_since,d_airconditioning,d_bathtub,d_bedlinens,d_bodysoap,d_carbonmonoxidealarm,d_coffeemaker,d_conditioner,d_cookingbasics,d_dedicatedworkspace,d_dishesandsilverware,d_dryer,d_elevator,d_essentials,d_ethernetconnection,d_extrapillowsandblankets,d_fireextingr,d_firstaidkit,d_hairdryer,d_hangers,d_heating,d_hotthampoo,d_hotwater,d_iron,d_keypad,d_kitchen,d_ledropoffallowed,d_lockonbedroomdoor,d_lockbox,d_longtermstaysallowed,d_microwave,d_oven,d_paidparkingoffpremises,d_patioorbalcony,d_privateentrance,d_refrigerator,d_roomdarkeningshades,d_shampoo,d_showergel,d_singlelevelhome,d_smartlock,d_smokealarm,d_washer,d_stove_gas_or_elect,d_tv,d_wifi,price,price_day,id,usd_price_day,ln_usd_price_day,n_accommodates2,ln_accommodates,ln_accommodates2,ln_beds,ln_number_of_reviews,f_number_of_reviews,f_minimum_nights,flag_days_since,flag_review_scores_rating,flag_reviews_per_month,flag_n_number_of_reviews,ln_days_since,ln_days_since2,ln_days_since3,n_days_since2,n_days_since3,ln_review_scores_rating
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,100,1,1,2,1,2,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,257.00",4257,43510951,40.8672,3.7103277853198056,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0.6931471805599453,2,2,0,0,0,0,1.0986122886681098,1.206948960812582,1.3259689601439077,4,8,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,2,95,0,1.02,2,1,574,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,200.00",4200,43511137,40.31999999999999,3.696847623763113,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,100,1,1,2,1,7,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,200.00",4200,43511169,40.31999999999999,3.696847623763113,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0.6931471805599453,2,2,0,0,0,0,2.0794415416798357,4.324077125263812,8.991665603701094,49,343,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,2,1,574,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,200.00",4200,43511204,40.31999999999999,3.696847623763113,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,2,1,574,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,200.00",4200,43511414,40.31999999999999,3.696847623763113,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,2,1,574,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,200.00",4200,43511450,40.31999999999999,3.696847623763113,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,100,1,0.32,2,1,92,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,200.00",4200,43511480,40.31999999999999,3.696847623763113,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0.6931471805599453,2,2,0,0,0,0,4.532599493153256,20.544458165333154,93.11980066729734,8464,778688,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,100,1,0.23,2,1,128,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,200.00",4200,43511637,40.31999999999999,3.696847623763113,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0.6931471805599453,2,2,0,0,0,0,4.859812404361672,23.617776605587576,114.7779637112774,16384,2097152,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,4,20,1,0.18,1,2,162,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,"$11,429.00",11429,43537509,109.71839999999999,4.697917083389251,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,0.6931471805599453,2,1,0,0,0,0,5.093750200806762,25.946291108218933,132.1639255426809,26244,4251528,2.995732273553991
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,3,100,9,1.29,1,2,209,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,"$11,429.00",11429,43537601,109.71839999999999,4.697917083389251,9,1.0986122886681098,1.206948960812582,1.0986122886681098,2.302585092994046,2,1,0,0,0,0,5.3471075307174685,28.591558945055464,152.88214015005846,43681,9129329,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,6,95,0,1.02,1,3,574,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,"$12,000.00",12000,43537785,115.19999999999999,4.746669748261791,36,1.791759469228055,3.210401995568401,1.791759469228055,0,1,1,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Chuo Ku,4,100,1,0.15,1,2,194,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,"$15,189.00",15189,43538305,145.81439999999998,4.982334580129672,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,0.6931471805599453,2,1,0,0,0,0,5.272999558563747,27.80452434461347,146.61324459522177,37636,7301384,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Setagaya Ku,6,95,0,1.02,2,0,574,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,"$13,915.00",13915,43538897,133.58399999999997,4.894730493451645,36,1.791759469228055,3.210401995568401,0,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Setagaya Ku,3,95,0,1.02,2,0,574,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,"$10,120.00",10120,43539066,97.15199999999999,4.5762767623331095,9,1.0986122886681098,1.206948960812582,0,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Setagaya Ku,3,95,0,1.02,2,0,574,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,"$11,385.00",11385,43539222,109.29599999999999,4.694059797989493,9,1.0986122886681098,1.206948960812582,0,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Chuo Ku,4,96,18,2.87,1,2,187,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,"$10,214.00",10214,43542115,98.05439999999999,4.585522426699242,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,2.9444389791664403,2,1,0,0,0,0,5.236441962829949,27.42032443008637,143.58493748011549,34969,6539203,4.564348191467836
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,6,69,7,1.02,1,3,204,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,"$12,000.00",12000,43560596,115.19999999999999,4.746669748261791,36,1.791759469228055,3.210401995568401,1.791759469228055,2.0794415416798357,2,1,0,0,0,0,5.3230099791384085,28.334435238007078,150.82448152516264,41616,8489664,4.23410650459726
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,100,3,0.73,2,1,123,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,157.00",4157,43571248,39.907199999999996,3.686556758744291,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1.3862943611198906,2,2,0,0,0,0,4.820281565605037,23.23511437171175,111.9997934806868,15129,1860867,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,2,1,574,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,157.00",4157,43571280,39.907199999999996,3.686556758744291,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,2,1,574,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,200.00",4200,43571328,40.31999999999999,3.696847623763113,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,100,1,0.3,2,1,98,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,200.00",4200,43571387,40.31999999999999,3.696847623763113,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0.6931471805599453,2,2,0,0,0,0,4.59511985013459,21.115126437100933,97.02653662922417,9604,941192,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,100,1,0.32,2,1,92,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,200.00",4200,43571443,40.31999999999999,3.696847623763113,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0.6931471805599453,2,2,0,0,0,0,4.532599493153256,20.544458165333154,93.11980066729734,8464,778688,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,90,2,0.38,2,1,158,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,100.00",4100,43571916,39.36,3.6727500721840527,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1.0986122886681098,2,2,0,0,0,0,5.0689042022202315,25.69378981128592,130.23935914539058,24964,3944312,4.499809670330265
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,2,1,574,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,157.00",4157,43571957,39.907199999999996,3.686556758744291,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,2,1,574,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,200.00",4200,43581511,40.31999999999999,3.696847623763113,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,2,1,574,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,100.00",4100,43581539,39.36,3.6727500721840527,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,2,1,574,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,100.00",4100,43581560,39.36,3.6727500721840527,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,100,1,0.3,2,1,100,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,200.00",4200,43581577,40.31999999999999,3.696847623763113,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0.6931471805599453,2,2,0,0,0,0,4.61512051684126,21.299337384969135,98.29900896049513,10000,1000000,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,100,1,0.81,2,1,36,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,200.00",4200,43581644,40.31999999999999,3.696847623763113,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0.6931471805599453,2,2,0,0,0,0,3.6109179126442243,13.038728171854922,47.08177711384982,1296,46656,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,0,1.02,2,1,574,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,200.00",4200,43581684,40.31999999999999,3.696847623763113,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,100,1,0.94,2,1,31,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$4,100.00",4100,43581820,39.36,3.6727500721840527,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0.6931471805599453,2,2,0,0,0,0,3.4657359027997265,12.011325347955035,41.62808149861618,961,29791,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,4,95,0,1.02,2,0,574,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,"$25,000.00",25000,43600559,239.99999999999997,5.480638923341991,16,1.3862943611198906,1.9218120556728056,0,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,2,95,0,1.02,2,2,574,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,"$20,000.00",20000,43600810,191.99999999999997,5.2574953720277815,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,0,1,2,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Koto Ku,6,80,2,0.29,1,4,204,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,"$6,286.00",6286,43605941,60.3456,4.100088036849167,36,1.791759469228055,3.210401995568401,1.791759469228055,1.0986122886681098,2,1,0,0,0,0,5.3230099791384085,28.334435238007078,150.82448152516264,41616,8489664,4.382026634673881
Apartment,Entire home/apt,Entire/Apt,Taito Ku,2,95,0,1.02,1,0,574,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,"$4,100.00",4100,43610851,39.36,3.6727500721840527,4,0.6931471805599453,0.4804530139182014,0,0,1,1,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Taito Ku,3,95,0,1.02,1,1,574,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,"$4,100.00",4100,43614805,39.36,3.6727500721840527,9,1.0986122886681098,1.206948960812582,1.0986122886681098,0,1,1,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Taito Ku,4,95,0,1.02,1,0,574,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,"$4,100.00",4100,43614835,39.36,3.6727500721840527,16,1.3862943611198906,1.9218120556728056,0,0,1,1,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Taito Ku,4,95,0,1.02,1,0,574,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,"$4,100.00",4100,43615070,39.36,3.6727500721840527,16,1.3862943611198906,1.9218120556728056,0,0,1,1,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Taito Ku,2,95,0,1.02,1,2,574,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,"$4,100.00",4100,43615154,39.36,3.6727500721840527,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,0,1,1,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Taito Ku,2,20,1,0.19,1,2,156,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,"$4,100.00",4100,43615441,39.36,3.6727500721840527,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,0.6931471805599453,2,1,0,0,0,0,5.056245805348308,25.565621644102357,129.26606719911445,24336,3796416,2.995732273553991
Apartment,Entire home/apt,Entire/Apt,Taito Ku,2,100,1,0.34,1,1,87,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,"$4,100.00",4100,43615546,39.36,3.6727500721840527,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,0.6931471805599453,2,1,0,0,0,0,4.477336814478207,20.046544950281856,89.75513370898915,7569,658503,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Taito Ku,2,80,5,0.82,1,0,182,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,"$4,100.00",4100,43616876,39.36,3.6727500721840527,4,0.6931471805599453,0.4804530139182014,0,1.791759469228055,2,1,0,0,0,0,5.209486152841421,27.13874597664651,141.37892137082085,33124,6028568,4.382026634673881
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,2,100,1,0.18,3,1,170,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,"$18,000.00",18000,43621739,172.79999999999998,5.152134856369955,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,0.6931471805599453,2,3,0,0,0,0,5.14166355650266,26.436704128267586,135.92863817035686,28900,4913000,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Minato Ku,6,100,2,0.69,2,3,86,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$31,375.00",31375,43628861,301.2,5.707774495925738,36,1.791759469228055,3.210401995568401,1.791759469228055,1.0986122886681098,2,2,0,0,0,0,4.465908118654584,19.944335324264923,89.06956904580412,7396,636056,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,5,100,1,1,2,2,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,"$4,739.00",4739,43629202,45.4944,3.817589241459242,25,1.6094379124341003,2.5902903939802346,1.6094379124341003,0.6931471805599453,2,2,0,0,0,0,1.6094379124341003,2.5902903939802346,4.168911564285652,16,64,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,4,100,2,1,2,1,59,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,"$3,627.00",3627,43629208,34.819199999999995,3.5501689587745555,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,1.0986122886681098,2,2,0,0,0,0,4.0943445622221,16.763657394197683,68.63618949488759,3481,205379,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,6,100,2,2,2,3,29,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,"$4,029.00",4029,43629210,38.678399999999996,3.6552813046830006,36,1.791759469228055,3.210401995568401,1.791759469228055,1.0986122886681098,2,2,0,0,0,0,3.4011973816621555,11.568143629025503,39.34553982173328,841,24389,4.605170185988092
Apartment,Private room,Private,Katsushika Ku,2,100,1,0.32,1,2,92,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,"$1,971.00",1971,43630115,18.921599999999998,2.9403041266443735,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,0.6931471805599453,2,1,0,0,0,0,4.532599493153256,20.544458165333154,93.11980066729734,8464,778688,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Kita Ku,4,100,3,0.45,1,2,197,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,"$5,500.00",5500,43630655,52.8,3.966511190712216,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,1.3862943611198906,2,1,0,0,0,0,5.288267030694535,27.965768187930795,147.89044989628047,38809,7645373,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Kita Ku,3,100,4,0.6,1,2,198,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,"$4,500.00",4500,43642479,43.199999999999996,3.7658404952500644,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1.6094379124341003,2,1,0,0,0,0,5.293304824724492,28.019075967451588,148.31351000283357,39204,7762392,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Kita Ku,3,98,8,1.2,1,2,199,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,"$3,500.00",3500,43642748,33.599999999999994,3.5145260669691583,9,1.0986122886681098,1.206948960812582,1.0986122886681098,2.1972245773362196,2,1,0,0,0,0,5.298317366548036,28.072166916664518,148.73524949119886,39601,7880599,4.584967478670572
Apartment,Entire home/apt,Entire/Apt,Kita Ku,4,97,7,1.04,1,2,200,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,"$4,000.00",4000,43642856,38.4,3.648057459593681,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,2.0794415416798357,2,1,0,0,0,0,5.303304908059076,28.125042947843482,149.15567830467063,40000,8000000,4.574710978503383
Apartment,Entire home/apt,Entire/Apt,Kita Ku,3,96,5,0.76,1,2,197,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,"$4,571.00",4571,43642890,43.8816,3.781495097823398,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1.791759469228055,2,1,0,0,0,0,5.288267030694535,27.965768187930795,147.89044989628047,38809,7645373,4.564348191467836
